instances,accuracy,kappa,kappa_t,kappa_m,f1_score,f1_score_0,f1_score_1,precision,precision_0,precision_1,recall,recall_0,recall_1
1000.0,83.1,58.84994107506354,63.41991341991341,49.096385542168655,80.44325112588328,88.22299651567944,70.08849557522123,84.0144900613041,82.3146944083225,85.71428571428571,77.16324108539678,95.04504504504504,59.2814371257485
2000.0,91.2,81.38117806364252,81.81818181818183,74.71264367816093,91.04733721861147,92.914653784219,88.39050131926122,89.75196362133113,97.79661016949153,81.70731707317073,92.38065016571468,88.49693251533742,96.26436781609196
3000.0,91.4,81.55646295851491,81.05726872246697,73.78048780487806,91.30535712331708,93.22834645669292,88.21917808219179,89.54807900297843,98.99665551839465,80.09950248756219,93.13298490127758,88.09523809523809,98.17073170731707
4000.0,94.1,86.86670821832428,86.05200945626477,81.08974358974358,93.7409613482879,95.54043839758126,91.2850812407681,92.09254665084671,99.5275590551181,84.65753424657534,95.4494633273703,91.86046511627907,99.03846153846155
5000.0,93.0,84.66875755611237,84.88120950323975,79.28994082840238,92.4147842259189,94.59876543209876,90.05681818181817,91.64985950940338,96.68769716088327,86.6120218579235,93.19258477984948,92.59818731117825,93.78698224852072
6000.0,92.30000000000001,81.98543861947633,81.83962264150945,75.32051282051285,90.9955645689241,94.4243301955105,87.56058158319871,91.17865485943662,94.08369408369408,88.27361563517914,90.81320810971974,94.76744186046511,86.85897435897436
7000.0,95.1,88.73521784709322,88.49765258215962,84.24437299035368,94.40179366273401,96.399706098457,92.33176838810641,93.77903600464576,97.61904761904762,89.9390243902439,95.0328776968345,95.21044992743106,94.85530546623794
8000.0,94.8,88.2817429555247,87.409200968523,83.85093167701861,94.18608548190277,96.10778443113772,92.16867469879517,93.52103663413854,97.56838905775076,89.47368421052632,94.8606606936734,94.69026548672566,95.03105590062113
9000.0,94.3,86.87531084790095,87.10407239819004,81.55339805825241,93.4796675579352,95.81804842259722,91.05180533751962,92.79362659698025,97.17261904761905,88.41463414634147,94.17592813754278,94.50072358900144,93.85113268608414
10000.0,94.3,87.29357634554337,86.33093525179855,82.8313253012048,93.67137947397156,95.68508705526115,91.60530191458027,93.2047168687194,96.78407350689126,89.62536023054754,94.14273861914725,94.61077844311377,93.67469879518072
11000.0,95.5,89.38028036059848,89.46135831381731,84.74576271186439,94.73551602876928,96.76491732566498,92.61083743842366,93.95693673283691,98.10495626822157,89.80891719745223,95.52710662339223,95.46099290780143,95.59322033898306
12000.0,94.0,86.79664634817243,86.39455782312923,82.60869565217389,93.40509301089934,95.39170506912441,91.40401146131805,93.17486240701254,95.98145285935085,90.36827195467421,93.63646421064277,94.80916030534351,92.46376811594203
13000.0,94.3,86.66766464264663,86.5566037735849,81.12582781456952,93.36080397961194,95.87255611875452,90.79159935379644,92.78443127600907,96.92532942898976,88.64353312302839,93.94438224634243,94.84240687679083,93.04635761589404
14000.0,95.6,89.42795632784868,89.42307692307692,84.50704225352112,94.7771603974249,96.87943262411348,92.54237288135593,93.81533593264395,98.4149855907781,89.2156862745098,95.75891100794713,95.39106145251397,96.12676056338029
15000.0,95.39999999999999,89.55186590047015,89.37644341801385,85.57993730407522,94.80572420757548,96.58246656760772,92.96636085626912,94.24531477948604,97.74436090225564,90.74626865671642,95.37283821045024,95.44787077826726,95.29780564263322
16000.0,96.5,92.01969994071776,91.93548387096774,88.88888888888887,96.05330480356781,97.40932642487046,94.60708782742681,95.35748323173473,98.7987987987988,91.91616766467065,96.7593558104507,96.05839416058394,97.46031746031746
17000.0,94.6,88.36608066184074,88.18380743982493,84.99999999999999,94.19787877842043,95.74132492113566,92.62295081967213,93.89254160673926,96.656050955414,91.12903225806451,94.50520833333333,94.84375,94.16666666666667
18000.0,94.3,86.97904768866674,87.58169934640522,82.07547169811319,93.5033795007937,95.78713968957871,91.19010819165379,93.11896683713914,96.57228017883756,89.66565349544074,93.89097917704126,95.01466275659824,92.76729559748428
19000.0,94.1,87.1408146184963,86.05200945626477,83.42696629213482,93.57051138202971,95.41569541569542,91.72510518934081,93.54326489538272,95.48989113530327,91.59663865546219,93.59777374555098,95.34161490683229,91.85393258426966
20000.0,94.19999999999999,87.10073436853646,86.44859813084112,82.47734138972808,93.59381228207944,95.59939301972686,91.49560117302052,92.98065399760314,97.07241910631741,88.88888888888889,94.2151111592809,94.17040358744396,94.25981873111783
21000.0,60.199999999999996,12.887410260900026,17.5983436853002,24.47817836812144,56.70628774392294,41.64222873900293,69.80273141122913,57.3015873015873,50.71428571428571,63.888888888888886,56.12323000382702,35.32338308457712,76.92307692307693
22000.0,67.60000000000001,31.72623061362105,33.87755102040817,14.73684210526317,65.87020564562155,58.13953488372092,73.5725938009788,65.764520614498,57.10659898477157,74.42244224422441,65.97623089983023,59.210526315789465,72.74193548387096
23000.0,70.6,39.66012642640177,36.225596529284154,24.61538461538461,69.94536185387459,64.66346153846155,74.82876712328769,69.58757034658363,60.85972850678733,78.31541218637993,70.30685161832703,68.97435897435898,71.63934426229508
24000.0,68.89999999999999,36.09291391653856,33.970276008492554,16.84491978609624,68.2561209288841,62.11936662606576,73.62171331636979,67.76399626199982,57.04697986577181,78.48101265822784,68.75544583212314,68.18181818181817,69.32907348242811
25000.0,68.10000000000001,36.282577779198164,32.98319327731093,18.62244897959185,68.60673802676692,64.35754189944134,71.13122171945702,68.16545395634243,57.25646123260437,79.07444668008048,69.05377282491945,73.46938775510205,64.63815789473685
26000.0,68.60000000000001,36.96601785828999,31.441048034934504,18.229166666666682,68.936573399199,64.15525114155251,72.06405693950177,68.41911529351515,57.113821138211385,79.7244094488189,69.46191829004329,73.17708333333334,65.74675324675324
27000.0,69.19999999999999,36.77823529170275,33.905579399141615,18.73350923482848,68.57347312641534,62.71186440677966,73.76490630323681,68.12100764186398,57.94183445190156,78.30018083182641,69.03198942891497,68.33773087071239,69.72624798711755
28000.0,71.3,42.77305428384564,39.70588235294117,26.785714285714278,71.97440884978427,68.07563959955505,73.93278837420526,71.45540525943085,60.35502958579882,82.55578093306288,72.50100698174006,78.06122448979592,66.94078947368422
29000.0,70.39999999999999,41.81497949764311,39.344262295081954,27.980535279805345,71.72252445896642,69.16666666666667,71.53846153846153,71.47847931534457,60.4735883424408,82.48337028824834,71.968241772314,80.7785888077859,63.1578947368421
30000.0,73.4,47.49309119621003,45.714285714285715,31.794871794871792,74.71100664747385,71.08695652173913,75.37037037037037,74.14692894419912,61.698113207547166,86.59574468085106,75.28373266078184,83.84615384615385,66.72131147540983
31000.0,71.3,43.32543443917851,38.936170212765944,22.84946236559139,72.72927745130372,68.00445930880714,73.98005439709881,71.99498746867168,58.0952380952381,85.89473684210527,73.478700089035,81.98924731182797,64.96815286624204
32000.0,70.6,42.54917517030065,40.96385542168674,25.944584382871533,72.39844272328288,69.18238993710692,71.89292543021033,72.06090350191083,59.245960502692995,84.87584650112868,72.73915894916685,83.12342569269522,62.35489220563848
33000.0,70.7,43.91485777726732,37.92372881355931,23.29842931937172,74.04735958171531,70.01023541453428,71.35874877810362,73.80122419338106,57.47899159663865,90.12345679012346,74.29514224232874,89.52879581151832,59.06148867313916
34000.0,70.5,43.190133955738375,36.00867678958784,21.95767195767195,73.42216304224945,69.17450365726229,71.71620325982742,73.00181736879459,57.167530224525045,88.83610451306413,73.84737746474082,87.56613756613757,60.12861736334405
35000.0,68.89999999999999,39.80381074782635,31.648351648351632,12.14689265536721,71.64875422204435,65.86169045005488,71.44168962350781,70.8351739202678,53.85996409335727,87.81038374717834,72.48124048905913,84.7457627118644,60.216718266253864
36000.0,68.60000000000001,38.998566272035326,32.18142548596113,18.015665796344663,70.81506268036962,66.8076109936575,70.20872865275143,70.39803927147392,56.12788632326821,84.66819221967964,71.23705625214231,82.50652741514361,59.967585089141004
37000.0,71.1,43.83463673253626,39.539748953974886,26.46310432569974,73.30750350147082,69.92715920915713,72.18479307025987,72.98024256651017,59.154929577464785,86.80555555555556,73.63771269036809,85.49618320610686,61.779242174629324
38000.0,69.6,40.248988753444515,35.04273504273503,17.16621253405993,71.29464959682666,66.22222222222221,72.36363636363635,70.56739155762502,55.909943714821765,85.22483940042827,72.03705377704888,81.19891008174388,62.875197472353875
39000.0,67.5,37.268859876004676,32.71221532091098,10.46831955922866,70.25789017153821,65.01614639397201,69.65452847805788,69.65079546009673,53.35689045936396,85.9447004608295,70.87566113540139,83.19559228650138,58.55572998430141
40000.0,71.0,43.58613230413688,39.45720250521919,27.68079800498753,73.0927610251462,70.16460905349794,71.78988326848248,72.8668879281839,59.719789842381786,86.01398601398601,73.3200388011607,85.03740648379052,61.602671118530886
41000.0,74.3,47.79563514633472,47.55102040816326,50.57692307692307,74.152129143712,77.51531058617672,70.01166861143525,74.65887797577876,72.9818780889621,76.33587786259542,73.6522130725682,82.6492537313433,64.65517241379311
42000.0,93.60000000000001,87.13138454237998,86.38297872340426,86.3539445628998,93.57838437853565,94.04096834264433,93.08855291576673,93.6562818606413,93.00184162062615,94.31072210065645,93.50061636932368,95.10357815442562,91.89765458422174
43000.0,94.69999999999999,89.29388094795613,89.88549618320609,88.42794759825327,94.67330413246115,95.18619436875568,94.10456062291436,94.82859333357672,93.73881932021467,95.91836734693877,94.51852269614399,96.6789667896679,92.35807860262008
44000.0,97.2,94.3593875906527,94.29735234215886,93.9655172413793,97.19847266509423,97.42173112338858,96.93654266958424,97.31313131313131,96.18181818181817,98.44444444444444,97.08408389089038,98.69402985074626,95.47413793103449
45000.0,96.3,92.5683112792949,92.3076923076923,92.19409282700421,96.30518020708703,96.5323336457357,96.03429796355842,96.3987854332532,95.19408502772643,97.60348583877996,96.21175658981886,97.90874524714829,94.51476793248945
46000.0,97.2,94.38821525202925,94.50980392156862,94.15448851774529,97.19562436608905,97.32313575525812,97.06498951781971,97.21303258145365,96.95238095238096,97.47368421052632,97.17822238428589,97.69673704414588,96.65970772442589
47000.0,97.3,94.59212613565352,94.78764478764478,94.45585215605749,97.3174238600421,97.4063400576369,97.18456725755995,97.37577041602465,96.02272727272727,98.72881355932203,97.25914718349604,98.83040935672514,95.68788501026694
48000.0,97.0,93.9806175886354,93.72384937238493,93.56223175965664,97.0039369214407,97.16446124763705,96.81528662420381,97.06964124208622,96.07476635514018,98.06451612903226,96.93832148826917,98.2791586998088,95.59748427672956
49000.0,96.5,92.97611880393337,92.56900212314224,92.63157894736841,96.49564475588606,96.69499527856468,96.28055260361319,96.54522512095932,95.88014981273409,97.21030042918454,96.44611528822055,97.52380952380952,95.36842105263158
50000.0,96.8,93.58267321768776,93.42915811088295,93.23467230443974,96.79171300741261,96.95817490494296,96.62447257383965,96.78195488721805,97.14285714285714,96.42105263157895,96.80147309554661,96.7741935483871,96.82875264270614
51000.0,97.0,93.97771755495332,94.17475728155338,93.68421052631578,97.00249982722988,97.17514124293785,96.80170575692964,97.07277049120987,96.08938547486034,98.0561555075594,96.93233082706767,98.28571428571429,95.57894736842105
52000.0,97.2,94.39890218482823,94.64627151051624,94.1908713692946,97.19945109241411,97.2386587771203,97.16024340770791,97.19945109241411,97.2386587771203,97.16024340770791,97.19945109241411,97.2386587771203,97.16024340770791
53000.0,97.2,94.39993279919359,94.35483870967741,94.27402862985684,97.20034401309606,97.21115537848604,97.18875502008032,97.20109923957263,97.01789264413519,97.38430583501007,97.1995887983552,97.40518962075848,96.9939879759519
54000.0,98.1,96.19018591892716,96.2,95.94882729211088,98.09751045563682,98.19219790675547,97.99789251844047,98.07292230359441,98.66156787762907,97.48427672955975,98.12211093990754,97.72727272727273,98.51694915254238
55000.0,97.39999999999999,94.79325205466283,94.77911646586344,94.6058091286307,97.39662602733142,97.49034749034749,97.30290456431536,97.39662602733142,97.49034749034749,97.30290456431536,97.39662602733142,97.49034749034749,97.30290456431536
56000.0,97.8,95.58983898903072,95.42619542619542,95.3781512605042,97.79491949451537,97.90076335877863,97.68907563025209,97.79491949451537,97.90076335877863,97.68907563025209,97.79491949451537,97.90076335877863,97.68907563025209
57000.0,97.3,94.56460470584446,94.92481203007517,94.16846652267819,97.28699852056111,97.5023126734505,97.0620239390642,97.34100877192982,96.875,97.80701754385966,97.23304817178871,98.13780260707635,96.32829373650108
58000.0,97.39999999999999,94.78439490956943,94.77911646586344,94.4206008583691,97.40593556910093,97.5378787878788,97.2457627118644,97.34205421696404,98.65900383141762,96.02510460251045,97.46990082139814,96.44194756554307,98.49785407725322
59000.0,97.3,94.57120567489966,94.375,94.14316702819956,97.28799293501037,97.48369058713887,97.0873786407767,97.25329925575863,97.94007490636703,96.56652360515021,97.32271137601165,97.03153988868274,97.61388286334056
60000.0,97.3,94.55495861768549,94.51219512195121,94.07894736842105,97.27834478319382,97.52520623281393,97.02970297029704,97.30438151506713,97.25776965265082,97.35099337748345,97.25232198142415,97.79411764705883,96.71052631578947
61000.0,68.8,35.512940816588056,35.40372670807452,32.613390928725686,67.75785703808832,61.95121951219513,73.55932203389833,67.71823735413376,61.50121065375303,73.93526405451448,67.79752310949614,62.40786240786241,73.18718381112986
62000.0,78.5,55.287325724553305,55.48654244306419,41.41689373297003,77.87154397938899,72.9559748427673,82.15767634854772,77.14773544212797,67.7570093457944,86.53846153846155,78.60906285109186,79.01907356948229,78.19905213270142
63000.0,81.39999999999999,62.16728568580947,61.57024793388428,51.937984496124024,81.4638028606798,78.11764705882352,83.82608695652173,80.73208891892001,71.70626349892008,89.75791433891993,82.20890187201503,85.78811369509044,78.62969004893964
64000.0,80.10000000000001,60.20000000000001,56.167400881057276,46.07046070460706,81.1940834919177,77.10011507479862,82.40495137046861,80.10000000000001,67.0,93.2,82.3184689850068,90.78590785907859,73.85103011093503
65000.0,78.8,56.039398652151384,54.506437768240346,43.466666666666676,78.19894723078939,73.63184079601992,82.2742474916388,77.58114623263485,68.997668997669,86.1646234676007,78.82666666666667,78.93333333333334,78.72
66000.0,82.8,64.92072491729857,65.94059405940594,56.67506297229218,82.67518560464426,79.76470588235294,85.04347826086958,82.11557320483796,74.83443708609272,89.39670932358318,83.2424777873855,85.3904282115869,81.09452736318407
67000.0,86.1,70.33109642607107,69.04231625835189,62.73458445040214,85.16627709365784,81.4419225634179,88.8888888888889,85.10979268957992,81.11702127659575,89.1025641025641,85.22283652098807,81.76943699731903,88.6762360446571
68000.0,86.0,70.40719696969695,71.48676171079428,63.541666666666664,85.20359848484848,81.77083333333333,88.63636363636364,85.20359848484848,81.77083333333334,88.63636363636364,85.20359848484848,81.77083333333334,88.63636363636364
69000.0,83.1,64.01284464621857,64.86486486486486,56.997455470737904,82.096898704612,77.49667110519309,86.46917534027222,82.6985328669138,81.28491620111731,84.11214953271028,81.50395512909189,74.04580152671755,88.96210873146623
70000.0,84.89999999999999,67.66429109847186,67.3866090712743,59.29919137466306,83.83222411061443,79.67698519515478,87.98727128082736,83.8136086569413,79.56989247311827,88.05732484076432,83.85084783530954,79.78436657681941,87.91732909379968
71000.0,86.1,70.51586628202952,70.36247334754798,63.51706036745407,85.25801324311004,81.73455978975032,88.78127522195318,85.27589134125637,81.84210526315789,88.70967741935483,85.24014263968216,81.62729658792651,88.8529886914378
72000.0,85.2,69.31866710339195,70.28112449799197,63.092269326683294,84.66683123498339,81.77339901477832,87.54208754208753,84.53190900491163,80.7785888077859,88.28522920203736,84.80218485505769,82.7930174563591,86.81135225375625
73000.0,85.3,69.03229068356478,69.11764705882352,62.01550387596899,84.51622264305632,81.03225806451614,88.0,84.49986523819149,80.9278350515464,88.0718954248366,84.53258638204957,81.13695090439276,87.92822185970635
74000.0,83.2,63.800592980762595,65.50308008213551,53.84615384615383,81.90150022967275,77.04918032786885,86.75078864353311,81.82787561915245,76.63043478260869,87.0253164556962,81.97525744695557,77.47252747252747,86.47798742138365
75000.0,86.6,70.92064373882397,71.78947368421052,62.56983240223464,85.4616757220986,81.38888888888889,89.53125,85.37556937252117,80.93922651933701,89.81191222570533,85.54795593379627,81.84357541899442,89.25233644859813
76000.0,86.1,71.05613859736798,71.45790554414783,65.67901234567901,85.53435167672366,82.64669163545568,88.4070058381985,85.66710147835977,83.58585858585859,87.74834437086093,85.40201265691462,81.72839506172839,89.07563025210085
77000.0,86.3,71.52761613407375,70.34632034632034,65.13994910941476,85.79189893854682,82.98136645962732,88.53556485355648,85.51697377980318,81.06796116504854,89.96598639455783,86.06859749068335,84.98727735368958,87.1499176276771
78000.0,85.5,69.76748065118763,70.28688524590163,62.628865979381445,84.91747223734313,81.80677540777917,87.94679966749793,84.60795386378398,79.70660146699267,89.5093062605753,85.22926352671654,84.02061855670104,86.43790849673204
79000.0,84.3,66.89830822946008,66.09071274298056,58.79265091863516,83.45824553302714,79.68952134540751,87.2045639771801,83.28242481203007,78.57142857142857,87.99342105263158,83.63481018830643,80.83989501312337,86.4297253634895
80000.0,86.5,71.71756109006805,72.39263803680981,65.47314578005114,85.86076271253681,82.84625158831005,88.87056883759274,85.7808214596294,82.32323232323232,89.23841059602648,85.94085310286033,83.37595907928389,88.50574712643679
81000.0,57.9,1.038973249964736,10.615711252653915,-7.948717948717955,50.64064323891036,23.593466424682397,70.94547964113181,50.81803981373862,40.37267080745342,61.263408820023834,50.46448087431694,16.666666666666664,84.26229508196721
82000.0,64.1,24.196994907051586,25.82644628099174,14.11483253588518,62.27669396491303,52.57595772787318,71.11826226870475,62.785223068649884,58.70206489675516,66.86838124054462,61.77633634226146,47.60765550239234,75.94501718213058
83000.0,62.3,23.132131176955134,20.464135021097043,10.874704491725778,61.5715440586279,56.2137049941928,66.900790166813,61.52236792928062,55.25114155251142,67.79359430604983,61.62079886590377,57.21040189125296,66.03119584055459
84000.0,63.4,23.577731469687915,19.205298013245027,1.8766756032171599,61.840307758574475,53.67088607594936,69.75206611570248,61.61177404560056,50.83932853717026,72.38421955403086,62.0705431626837,56.83646112600537,67.30462519936205
85000.0,63.1,24.653897986686808,21.489361702127656,8.888888888888896,62.37095996601393,56.63924794359577,67.88511749347258,62.21649317640965,54.035874439461885,70.3971119133574,62.526195663450565,59.50617283950618,65.54621848739495
86000.0,62.8,23.26732673267327,22.338204592901874,7.000000000000006,61.648220883931046,54.854368932038824,68.36734693877551,61.54677672955975,53.301886792452834,69.79166666666666,61.74999999999999,56.49999999999999,67.0
87000.0,63.3,23.51170875259477,23.858921161825723,7.556675062972299,61.75650869610646,54.06758448060076,69.44213155703581,61.73189237757699,53.73134328358209,69.7324414715719,61.78114465456095,54.40806045340051,69.15422885572139
88000.0,61.6,21.81136992995602,21.31147540983606,9.859154929577473,60.91016981098696,55.6581986143187,66.13756613756614,60.868506493506494,54.77272727272727,66.96428571428571,60.951890203006656,56.57276995305164,65.33101045296166
89000.0,63.800000000000004,27.745953174587328,22.317596566523605,9.273182957393491,64.19601257554139,59.95575221238938,66.97080291970804,63.90239023902391,53.663366336633665,74.14141414141415,64.49234567283433,67.91979949874687,61.064891846921796
90000.0,65.7,29.99371372123211,30.566801619433203,15.724815724815738,65.04515083978978,59.78898007033997,70.09590235396686,64.86903239384176,57.17488789237668,72.56317689530685,65.22222820705115,62.65356265356266,67.79089376053963
91000.0,64.4,26.371739984695253,29.92125984251969,11.662531017369737,63.19001127623519,56.47921760391198,69.88155668358715,63.13047060035012,55.662650602409634,70.5982905982906,63.24966436816006,57.32009925558312,69.17922948073702
92000.0,64.7,28.27069380323819,26.304801670146137,12.623762376237636,64.22539959283601,59.096176129779835,68.9533861037819,64.00698295337853,55.55555555555556,72.45841035120148,64.44531198086251,63.11881188118812,65.77181208053692
93000.0,63.2,24.45548416233859,20.68965517241379,3.9164490861618835,62.32981621085866,55.55555555555556,68.60068259385666,62.0589128454297,51.68539325842697,72.43243243243244,62.60309507386452,60.052219321148826,65.15397082658023
94000.0,64.60000000000001,28.1072298943948,28.48484848484849,16.509433962264165,64.07342268506679,59.49656750572082,68.56127886323267,63.97979797979798,57.77777777777777,70.18181818181817,64.167321802935,61.32075471698113,67.01388888888889
95000.0,66.2,30.353220442360083,29.875518672199174,16.953316953316964,65.18302902309281,59.178743961352666,71.160409556314,65.1077498676972,58.19477434679335,72.02072538860104,65.258482459157,60.1965601965602,70.32040472175379
96000.0,63.6,25.326593579728225,21.551724137931032,9.452736318407968,62.694697959074766,56.56324582338902,68.67469879518072,62.55123950810073,54.357798165137616,70.74468085106383,62.838815953676445,58.95522388059702,66.72240802675586
97000.0,64.60000000000001,27.757460980865932,29.761904761904766,16.1137440758294,63.88446302755016,58.741258741258726,69.00175131348512,63.828160582991735,57.798165137614674,69.8581560283688,63.94086488791223,59.71563981042654,68.16608996539793
98000.0,62.3,22.33273726627717,24.6,8.272506082725068,61.167551480031534,54.523522316043426,67.80529461998292,61.140022032588504,54.066985645933016,68.21305841924399,61.19510572994766,54.98783454987834,67.40237691001698
99000.0,66.4,27.84744889194297,29.113924050632917,8.695652173913052,63.92385783598915,54.47154471544716,73.3755942947702,63.90819390819391,54.32432432432432,73.4920634920635,63.9395294441387,54.61956521739131,73.25949367088607
100000.0,63.5,26.304312712001288,26.411290322580644,17.23356009070294,63.16190020297999,59.48945615982242,66.78798908098271,63.111916264090176,58.26086956521739,67.96296296296296,63.211963378076334,60.770975056689345,65.65295169946333
